companyname,companyid,transcriptid,call_date,headline,turn_index,transcriptcomponentid,transcriptcomponenttypeid,component_type,speaker_name,speaker_type,turn_text
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",17,111904850,4,Answer,Lars Moravy,Executives,5 million cars?
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",18,111904851,4,Answer,Elon Musk,Executives,"Yes, a little less. Yes. It will be 7 million cars in a year or so and then 10 million and then eventually, we're talking about tens of millions of cars. Not eventually, it's like reporting this in a the decade, it's several tens of million cars I think."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",19,111904852,4,Answer,Martin Viecha,Executives,"The next question is, what is the progress of Cybertruck ramp."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",20,111904853,4,Answer,Lars Moravy,Executives,"I can take that one too. Cybertruck had 1K a week just a couple of weeks ago. This happened in the first 4 to 5 months since we SOP late last year. Of course, volume production is what matters. That's what drives costs and so our costs are dropping, but the ramp still faces like a lot of challenges with so many new technologies, some supplier limitations, et cetera, and continue to ramp this year, just focusing on cost efficiency and quality."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",21,111904854,4,Answer,Martin Viecha,Executives,"Okay. Thank you. The next question, have any of the legacy automakers contacted Tesla about possibly licensing FSD in the future?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",22,111904855,4,Answer,Elon Musk,Executives,We're in conversations with one major automaker regarding licensing FSD.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",23,111904856,4,Answer,Martin Viecha,Executives,Thank you. The next question is about the robotaxi. Elon already talked about that. So we'll have to wait till August. The following question is about the next-generation vehicle. We already talked about that. So let's go to the semi. What is the time line for scaling semi?.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",24,111904857,4,Answer,Lars Moravy,Executives,"So we're finalizing the engineering of semi to enable like a super cost-effective high-volume production with our learnings from our fleet and our pilot fleet and [ Pepsi ] fleet, which we are expanding this year marginally. In parallel, as we showed in the shareholders' deck, we have started construction on the factory in Reno. Our first vehicles are planned for late 2021 with external customers starting in 2026."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",25,111904858,4,Answer,Martin Viecha,Executives,"Okay. A couple of more questions. So our favorite, can we make FSD transfer [indiscernible] until FSD is fully delivered with Level 5 autonomy?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",26,111904860,4,Answer,Martin Viecha,Executives,"Okay. Next question. What is the getting the production ramp at Lathrop, where do you see the Megapack run rate at the end of the year. Mike?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",27,111904861,4,Answer,Unknown Executive,Executives,"Yes. Lathrop is ramping as planned. We have our second GA line allowing us to increase our exit rate from 20 gigawatt hours per year to -- at the start of this year to 40 gigawatt hours per year by the end of the year. That lines commissioned. There's really nothing limiting the ramp. Given the longer sales cycles for these large projects, we typically have order visibility 12 to 24 months prior to ship dates. So we're able to plan the build plan several quarters in advance. So this allows us to ramp the factory to align with the business and order growth. Lastly, we'd like to thank our customers globally for their trust in Tesla as a partner for these incredible projects."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",28,111904862,4,Answer,Martin Viecha,Executives,Let's go to analyst questions. The first question comes from Tony Sacconaghi from Bernstein.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",29,111904863,3,Question,Toni Sacconaghi,Analysts,"I was just wondering if you can elaborate a little bit more on kind of the new vehicles that you talked about today. Are these like tweaks on existing models, given that they're going to be running on the same lines? Or are these like new models? And how should we think about them in the context of like the Model 3 Highland update what will these models be like relative to that? And given the quick time frame, Model 3 Highland has required a lot of work and a lot of retooling. Maybe you can help put that all in context. And I have a follow-up, please."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",30,111904864,4,Answer,Elon Musk,Executives,I think we've said we were on that front. So what's your follow-up?
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",31,111904865,3,Question,Toni Sacconaghi,Analysts,"It's a more personal one for, you, Elon, which is that you're leading many important companies right now. Maybe you can just talk about where your heart is at in terms of your interests and do you expect to lessen your involvement with Tesla at any point over the next 3 years?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",32,111904866,4,Answer,Elon Musk,Executives,"Well, as it constitutes a majority of my work time and I work pretty much every day of the week. [indiscernible] take a Sunday afternoon. I'm going to make sure Tesla is quite prosperous. And it is -- like it is prosperous and it will be very much so in the future."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",33,111904867,4,Answer,Martin Viecha,Executives,Let's go to Adam Jonas from Morgan Stanley.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",34,111904868,3,Question,Adam Jonas,Analysts,"Okay. Great. So you and your team on volume expect a 2024 growth rate, notably lower than that achieved in 2023. But what's your team's degree of confidence on growth above 0%? In other words, does that statement leave room for potentially lower sales year-on-year?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",35,111904869,4,Answer,Elon Musk,Executives,"No, I think we'll have higher sales this year than last year."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",36,111904870,3,Question,Adam Jonas,Analysts,"Okay. My follow-up, Elon, on future products. If you had nailed execution, assuming that you nail execution on your next-gen cheaper vehicles, more aggressive giga castings, I don't want to say one piece, but getting closer to one piece, structural pack, unbox, 300-mile range, $25,000 price point, putting aside robotaxi, those features unique to you. How long would it take your best Chinese competitors to copy a cheaper and better vehicle that you could offer a couple of years from now? How long would it take your best Chinese competitors to copy that?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",37,111904871,4,Answer,Elon Musk,Executives,"I mean I don't know what our competitors can do, except we've done relatively better than they have because if you look at the drop in our competitors in China sales versus our drop in sales, our drop was less than theirs. So we're doing well. But I think [ Kathy ] would say it best, like really, we should be thought of as an AI or robotics company. If you value Tesla as just like an auto company, you just have to -- fundamentally, it's just the wrong framework and if you ask the wrong question, then the right answer is impossible. So I mean if somebody doesn't believe Tesla is going to solve autonomy, I think they should not be an investor in the company. Like that is, but we will and we are and then you have a car that goes from 10 hours [indiscernible] a week, like 1.5 hours a day to probably 50%, but it costs the same."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",38,111904872,4,Answer,Vaibhav Taneja,Executives,"I think that's the key thing to remember, right, especially if you look at FSD Supervised, if you didn't believe in autonomy, this should give you a review that this is coming. It's actually getting better day by day."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",39,111904873,4,Answer,Elon Musk,Executives,"Yes. If you've not tried the FSD 12.3, and like I said, 12.4 is going to be significantly better and 12.5 even better than that. And we have visibility into those things. Then you really don't understand what's going on. It's not possible."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",40,111904874,4,Answer,Vaibhav Taneja,Executives,"Yes. And that's why we can't just look at just as a car company because a car company would just have a car. But here, we have more than a car company because the cars can be autonomous. And like I said, it's happening."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",41,111904875,4,Answer,Ashok Elluswamy,Executives,This is all in addition to Testa AI community is just like increasing -- improving rapidly.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",42,111904876,4,Answer,Elon Musk,Executives,"Yes. I mean we're putting the actual auto in automobile. So sort of we go like, well, sort of like tell us about future horse carriages you're making. I'm like, well, actually, it doesn't need a horse that's the whole point. That's really the whole point."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",43,111904877,4,Answer,Martin Viecha,Executives,The next question comes from Alex Potter from Piper Sandler.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",44,111904878,3,Question,Alex Potter,Analysts,"Yes, so I couldn't agree more. The thesis hinges completely on AI, the future of AI, full self-driving neural net training, all of these things. In that context, Elon, you've spoken about your desire to obtain 25% voting control of the company. And I understand completely why that would be. \"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",45,111904879,4,Answer,Elon Musk,Executives,"Well, I think no matter what Tesla, even if I cannot [ buy Aliens tomorrow ], Tesla will solve autonomy, maybe a little slower, but it would solve autonomy for vehicles at least. I don't know if we would win on with respect to Optimus or with respect to future products, but it would that -- that there's enough momentum for Tesla to solve autonomy even if I disappeared for vehicles. Yes, there's a whole range of things we can do in the future beyond that. I'll be more reticent with respect to Optimus, if we have a super-sentient humanoid robot that can [indiscernible] and that you can escape, we're talking terminator-level risk. \"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",46,111904880,3,Question,Alex Potter,Analysts,"All right. That's actually all very helpful context. Maybe 1 final question and I'll pass it on. OpEx reductions, thank you for quantifying the impact there. I'd be interested also in potentially more qualitative discussion of what the implications are for these headcount reductions. What are the types of activities that you're presumably sacrificing as a result of parting ways with these folks?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",47,111904881,4,Answer,Vaibhav Taneja,Executives,"So like we said, we've done these headcount reductions across the board. And as companies grow over time, there are certain redundancies. There's some duplication of efforts, which happens in certain areas. So you need to go back and look at where all these pockets are, get rid of it. So we're basically going through that exercise wherein we're like, hey, how do we set this company right for the next phase of growth. And the way to think about it is any tree, which grows, it needs pruning. \"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",48,111904882,4,Answer,Elon Musk,Executives,"Yes, we're not giving up anything that is significant that I'm aware of. We've had a long period of prosperity from 2019 to now. And so if a company sort of organizationally is 5% wrong per year, that accumulates to of inefficiency. We've made some corrections along the way. But it is time to reorganize the company for the next phase of growth and you really need to reorganize it, just like a human when we start off with one cell and kind of zygote, kind of blastocyst and you start growing arms and legs and briefly, you have a tail."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",49,111904883,3,Question,Alex Potter,Analysts,But you shed the tail.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",50,111904884,4,Answer,Elon Musk,Executives,"You shed the tail, hopefully. And then you're baby, you basically, you have to be the organism -- a company is kind of like creature growing. And if you don't reorganize it for different phases of growth, it will fail. You can't have the same organizational structure if you're 10 cells versus 100 versus 1 million versus 1 billion versus 1 trillion. Humans are around 35 trillion cells, doesn't feel like it feels like like one person. But you're basically a walking cell colony of roughly 35 trillion depending on your body mass and about 3x that number in bacteria. So anyway, you've got to reorganize the company for a new phase of growth or will fail to achieve that growth."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",51,111904885,4,Answer,Martin Viecha,Executives,Let's go to Mark Delaney from Goldman Sachs.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",52,111904886,3,Question,Mark Delaney,Analysts,The company previously characterized potential FSD licensing discussions in the early phase and some OEMs had not really been believing in it. Can you elaborate on how much the licensing business opportunity you mentioned today has progressed? And is there anything Tesla needs to achieve with the technology in terms of product milestones in order to be successful at reaching a licensing agreement in your view?
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",53,111904887,4,Answer,Elon Musk,Executives,"Well, I think we just need to -- it just needs to be obvious that our approach is the right approach. And I think it is. I think we've now with 12.3, if you just have the car drive you around, it is obvious that our solution with a relatively low-cost inference computer and standard cameras can achieve self-driving. No LiDARs, no radars, ultrasonic nothing."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",54,111904888,4,Answer,Vaibhav Taneja,Executives,No heavy integration work for vehicle manufacturers.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",55,111904889,4,Answer,Elon Musk,Executives,"Yes. so it really just be a case of having them use the same cameras and inference computer and licensing our software. Once it becomes obvious that if you don't have this in a car, nobody wants your car. It's a smart car. I still remember in fact, when Nokia was king of the hill, Yes, crushing. And they certainly come out with a smartphone that was basically a break with limited functionality. And then the iPhone and Android, people still do not understand that all the phones are going to be that way. There's not going to be any [indiscernible] products. There will be a niche product \"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",56,111904890,4,Answer,Vaibhav Taneja,Executives,"In a hotel, sometimes in hotels."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",57,111904891,4,Answer,Elon Musk,Executives,"Yes, the hotels have them. The people don't understand all cars will need to be smart cars, or you will not sell or the car will not -- nobody would buy it. Once that becomes obvious, I think licensing becomes not optional."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",58,111904892,4,Answer,Lars Moravy,Executives,It becomes a method of survival?
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",59,111904893,4,Answer,Elon Musk,Executives,"Yes, absolutely, it is. License it or nobody will buy your car."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",60,111904894,4,Answer,Vaibhav Taneja,Executives,"I mean 1 other thing which I'll add is in the conversations which we've had with some of these OEMs, I just want to also point out that they take a lot of time in their product life cycle. They're talking about years before they will put it in their product. We might have a licensing deal earlier than that, but it takes a while. So this is where the big difference between us and them is."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",61,111904895,4,Answer,Elon Musk,Executives,"Yes, I mean, really a deal signed now would result in it being in a car probably 3 years."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",62,111904896,4,Answer,Vaibhav Taneja,Executives,That would be early.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",63,111904897,4,Answer,Elon Musk,Executives,That's like lightening basically.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",64,111904898,4,Answer,Vaibhav Taneja,Executives,That's [indiscernible] OEM.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",65,111904899,4,Answer,Elon Musk,Executives,"Yes. So I wouldn't be surprise if we do sign a deal. I think we have a good chance we do sign a deal this year, maybe more than 1. But yes, it would be probably 3 years before it's integrated with a car. Even though all you need is cameras and our inference computer. So just talking about a massive design change."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",66,111904900,4,Answer,Vaibhav Taneja,Executives,"Yes. And again, just to clarify, it's not the work which we have to do. It's the work which they have to do, which will take the time."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",67,111904901,3,Question,Mark Delaney,Analysts,"Yes, very helpful. My follow-up was to better understand Tesla's approach to pricing going forward. Previously, the company had said that the price reductions were driving incremental demand with how affordable the cars have become, especially for vehicles that have access to IRA credits and some of the leasing offers that Tesla has in place. Do you still see meaningful incremental price reductions as making sense from here for the existing products? And can the company meaningfully lower prices from here and also stay free cash flow positive on an annual basis with the current product set?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",68,111904902,4,Answer,Elon Musk,Executives,Yes. I think we can be free cash flow positive meaningfully.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",69,111904903,4,Answer,Lars Moravy,Executives,"I think Vaibhav said it in his opening remarks, like our cost down efforts, we basically were offsetting the price cut like we're trying to give it back to the customers."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",70,111904904,4,Answer,Elon Musk,Executives,"Yes. I mean the end of the day, like for any given company, if you sell a great product at a great price -- if you have a great product at a great price, the sales will be excellent. That's true of any area. So over time, we do need to keep making sure that we're -- that it's a great product at a great price. And moreover, that price is accessible to people. \"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",71,111904905,4,Answer,Lars Moravy,Executives,More accessible.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",72,111904906,4,Answer,Elon Musk,Executives,"Yes, exactly. Make the price more accessible, the value for money better, and to keep improving that over time."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",73,111904907,4,Answer,Lars Moravy,Executives,But also make [indiscernible] if that people want to buy.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",74,111904908,4,Answer,Elon Musk,Executives,"Yes, it's going to be a great product and at a great price. And the standards for what constitutes great product at a great price keep increasing. So there's like -- you can't just be static. You have to keep making the car better, improving the price, but improving the cost of production, and that's what we're doing."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",75,111904909,4,Answer,Vaibhav Taneja,Executives,"Yes. And in fact, like I said in my opening remarks also, like the revised -- the updated Model 3 is a fantastic car. I don't think people fully even understand that lot of engineering effort which has gone and Lars and team have actually put out videos explaining how much the car is different. I mean it looks and feels different. Not only it looks and feels different. We've added so much value to it, but you can lease it for like as low as $299 a month."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",76,111904910,4,Answer,Lars Moravy,Executives,Without gas.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",77,111904912,4,Answer,Martin Viecha,Executives,The next question comes from George from Canaccord.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",78,111904913,3,Question,George Gianarikas,Analysts,"First, could you please help us understand some of the timing of launching FSD in additional geographies, including maybe clarifying your recent comment about China?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",79,111904914,4,Answer,Elon Musk,Executives,"I mean like new markets, yes, we are -- there are a bunch of markets where we don't currently sell cars that we should be selling cars in. We'll see some acceleration of that."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",80,111904915,3,Question,George Gianarikas,Analysts,And FSD new markets?
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",81,111904916,4,Answer,Elon Musk,Executives,"Yes. So think about the end-to-end neural net-based autonomy is that just like a human, it actually works pretty well without modification in almost any market. So we plan on -- with the approval of the regulators, releasing it as a supervised autonomy system in any market that -- where we can get regulatory approval for that, which we think includes China. So yes, it's -- just like a human, you can go rent a car in a foreign country and you can drive pretty well. Obviously, if you live in that country, you'll drive better. And so we'll make the car drive better in these other countries with country-specific training. But it can drive quite well almost everywhere."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",82,111904917,4,Answer,Vaibhav Taneja,Executives,"The basics of driving are basically same everywhere like car is a car, the traffic lights."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",83,111904918,4,Answer,Elon Musk,Executives,"It understands that it shouldn't hit things, no matter what the road rule are."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",84,111904919,4,Answer,Vaibhav Taneja,Executives,"Exactly. There are some road rules that you need to follow. And in China, you shouldn't cross over a solid line to do a lane change. In U.S. it's a recommendation I think. In china, you get fined heavily if you do that. We have to do some more actions, but it's mostly smaller reduction. It's not like the entire change or type or something."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",85,111904920,4,Answer,Martin Viecha,Executives,"George, do you have a follow-up?"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",86,111904921,3,Question,George Gianarikas,Analysts,Yes. So my follow-up has to do with the first quarter deliveries and I'm curious as to whether or not you feel that supply constraints that you mentioned throughout the release impacted the results and maybe can you help us quantify that? And is that why you have some confidence in unit growth in 2024?.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",87,111904922,4,Answer,Vaibhav Taneja,Executives,"I think we did cover this a little bit in the opening remarks to you. Q1 had a lot of different things which are happening. Seasonality was a big one, continued pressure from the macroeconomic environment. We had attacks at our factory. We had Red Sea attacks, we are ramping Model 3, we're ramping Cybertruck. All these things are happening. I mean, it almost feels like a culmination of all those activities in a constrained period. And that gives us that confidence that, hey, we don't expect these things to recur."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",88,111904923,4,Answer,Elon Musk,Executives,Yes. We think Q2 will be a lot better. Yes.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",89,111904924,4,Answer,Lars Moravy,Executives,Just 1 thing after another
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",90,111904925,4,Answer,Elon Musk,Executives,"It's just -- if you've got cars that are sitting on ships, they obviously cannot delivered to people. And if you've got the excess demand for Model 3 and Model Y in one market, but you don't have it there. It's quite a -- it's extremely complex logistics situation. So I'd say also the -- we did overcomplicate the sales process, which we've just in the past week or so have greatly simplified. So it became far too complex to buy a Tesla, whereas it should just be you can buy the car in under a minute. So we're getting back to that you can buy a Tesla in under an minute interface from what was quite complex."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",91,111904926,4,Answer,Martin Viecha,Executives,Let's go to Colin Rusch from Oppenheimer.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",92,111904927,3,Question,Colin Rusch,Analysts,"Given the pursuit of Tesla really as a leader in AI for the physical world, in your comments around distributed inference, can you talk about what that approach is unlocking beyond what's happening in the vehicle right now."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",93,111904928,4,Answer,Elon Musk,Executives,Do you want to say something.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",94,111904929,4,Answer,Ashok Elluswamy,Executives,Yes. Like Elon mentioned like the car even when it's a full robotaxi it's probably going to be used on 150 hours a week.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",95,111904930,4,Answer,Elon Musk,Executives,That's my guess like 1/3 of the hours of the week.
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",96,111904931,4,Answer,Ashok Elluswamy,Executives,"Yes. It could be more or less, but then there's certainly going to be some hours left for charging and cleaning and maintenance in that world, you can do a lot of other workloads, even right now, we are seeing, for example, the LLM companies have these batch workloads where they send a bunch of documents and those are run through pretty large neural networks and take a lot of compute to chunk through those workloads. And now that we have already paid for this compute in these cars, it might be wise to use them and not let them be like buying a lot of expensive machinery and leaving to them idle. We don't want that. We want to use the computer as much as possible and close to like basically 100% of the time to make it a use of it."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",97,111904932,4,Answer,Elon Musk,Executives,"I think it's analogous to Amazon Web Services, where people didn't expect that AWS would be the most valuable part of Amazon when it started out as a bookstore. So that was on nobody's radar. But they found that they had excess compute because the compute needs would spike to extreme levels for brief periods of the year and then they had idle compute for the rest of the year. \"
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",98,111904933,4,Answer,Ashok Elluswamy,Executives,"Yes, probably because it takes a lot of intelligence to drive the car anyway. And when it's not driving the car, you just put this intelligence to other uses, solving scientific problems or answer in terms of someone else."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",99,111904934,4,Answer,Elon Musk,Executives,We've already learned about deploying workloads to these nodes
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",100,111904935,4,Answer,Ashok Elluswamy,Executives,"And unlike laptops and our cell phones, it is totally under [indiscernible] control. So it's easier to misuse the road product laws different nodes as opposed to asking users for permission on their own cell phones to be very tedious."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",101,111904936,4,Answer,Elon Musk,Executives,"Well, you're just draining the battery on the phone, So like technically, I suppose like Apple would have the most amount of distributed compute, but you can't use it because you can't get the -- you can't just run the phone at full power and drain the battery. So for the car, even if you're a kilowatt level inference computer, which is crazy power compared to a phone. If you've got 50 or 60 kilowatt hour pack, it's still not a big deal. whether you plugged it or not, could be plugged in or not like you could run for 10 hours and use 10-kilowatt hours of your kilowatt of compute power."
"Tesla, Inc.",27444752,3093679,2024-04-23,"Tesla, Inc., Q1 2024 Earnings Call, Apr 23, 2024",102,111904937,4,Answer,Lars Moravy,Executives,We got built in like liquid cold thermal management. \
